sample_id,PCB1,PCB2,PCB3,PCB4,PCB5,PCB6,PCB7,PCB8,PCB9,PCB10,PCB11,PCB12.13,PCB14,PCB15,PCB16,PCB17,PCB18.30,PCB19,PCB20.28,PCB21.33,PCB22,PCB23,PCB24,PCB25,PCB26.29,PCB27,PCB31,PCB32,PCB34,PCB35,PCB36,PCB37,PCB38,PCB39,PCB40.71,PCB41,PCB42,PCB43,PCB44.47.65,PCB45,PCB46,PCB48,PCB49.69,PCB50.53,PCB51,PCB52,PCB54,PCB55,PCB56,PCB57,PCB58,PCB59.62.75,PCB60,PCB61.70.74.76,PCB63,PCB64,PCB66,PCB67,PCB68,PCB72,PCB73,PCB77,PCB78,PCB79,PCB80,PCB81,PCB82,PCB83,PCB84,PCB85.116,PCB86.97.109.119,PCB87.125,PCB88,PCB89,PCB90.101.113,PCB91,PCB92,PCB93.100,PCB94,PCB95,PCB96,PCB98,PCB99,PCB102,PCB103,PCB104,PCB105,PCB106,PCB107,PCB108.124,PCB110,PCB111,PCB112,PCB114,PCB115,PCB117,PCB118,PCB120,PCB121,PCB122,PCB123,PCB126,PCB127,PCB128.166,PCB129.138.163,PCB130,PCB131,PCB132,PCB133,PCB134,PCB135.151,PCB136,PCB137,PCB139.140,PCB141,PCB142,PCB143,PCB144,PCB145,PCB146,PCB147.149,PCB148,PCB150,PCB152,PCB153.168,PCB154,PCB155,PCB156.157,PCB158,PCB159,PCB160,PCB161,PCB162,PCB164,PCB165,PCB167,PCB169,PCB170,PCB171.173,PCB172,PCB174,PCB175,PCB176,PCB177,PCB178,PCB179,PCB180.193,PCB181,PCB182,PCB183,PCB184,PCB185,PCB186,PCB187,PCB188,PCB189,PCB190,PCB191,PCB192,PCB194,PCB195,PCB196,PCB197,PCB198.199,PCB200,PCB201,PCB202,PCB203,PCB205,PCB206,PCB207,PCB208,PCB209,tPCB
S519,1.612673865,0.589402712,3.172083806,2.340824129,0.407592251,2.533655542,0.656002695,12.00898429,0.892216196,0.126060656,8.866831673,1.000016429,0.000401264,5.869905425,8.419722214,7.263342285,19.75841634,1.055983503,39.53518691,22.24025965,13.26720305,0.002637538,0.25377356,2.833944867,5.762943961,1.164616429,91.40270954,6.371235214,0.032808386,0.019980307,0.005213279,0.091576808,0.026886325,0.008111523,217.7990867,5.049733828,106.1628554,0.326177885,1830.558867,26.88672107,12.03481859,48.72983407,905.0576255,92.55770922,3.933864466,5974.606704,0.062109841,0.326798516,266.7223538,0.103287495,0.013155597,13.19988904,101.3613663,3735.875338,28.51000529,523.682417,757.0840952,2.041281538,0.028521161,0.863725455,0.228628207,16.37909464,0.016158943,0.109527527,0.007967667,0.016560427,412.8302939,267.339756,1695.546477,514.9332002,1120.613725,1505.765013,5.776685593,40.9414217,4823.458911,756.6424656,1054.992634,18.91356898,19.87218258,6181.857534,39.51857026,3.367139196,1709.875711,110.1230538,27.18760993,0.083615497,401.8271211,0.039431275,88.25142725,71.69247229,3756.047885,0.02963051,0.39998783,30.47024911,13.04704378,91.23049216,1455.367301,0.02370583,0.002849011,14.7470964,24.45635336,0.022736002,0.041947741,45.05985253,489.6325721,36.59499734,33.34778403,411.5784791,12.10431105,128.7973697,521.761254,437.1290087,49.71216926,48.64658004,95.71712039,0.541352185,4.32724356,94.60419691,2.722097754,89.54739577,1104.491608,1.690211453,4.156297486,5.869675889,465.2600462,17.8550867,0.048524353,13.45001899,53.95650577,0.016123693,0.062551752,0.030645871,0.474113475,24.49754105,0.016689292,5.901767549,0.000550919,1.900214501,3.713836224,0.666249444,9.056334235,1.029358647,6.597760375,5.232326895,3.652626891,19.00484319,4.86465688,0.499914375,0.204378288,8.742290107,0.115773854,0.921529702,0.062043519,13.69673673,0.137004529,0.011283237,0.367342889,0.122882166,0.001659948,0.026968575,0.035279309,0.12213242,0.064283044,0.265349725,0.183402124,0.229131423,0.458680268,0.149505096,0.005972004,0.002801688,0.013187647,0.014586453,0.092627885,45469.13347
S520,0.531340658,0.198210063,0.929083133,1.722191039,0.252338782,1.676015612,0.325833771,7.718075926,0.499496303,0.088344684,10.03219018,1.01559005,0.003816832,4.741112843,7.265338336,6.160599015,15.66574512,0.947313839,34.34404105,20.23791562,12.29904623,0.022033331,0.215197562,2.404136688,5.179637521,0.985092861,65.39685566,5.2333829,0.072941444,0.008457723,0.004750037,13.20066651,0.010212719,0.006801009,122.1147047,5.066622105,63.96127237,0.619445176,1014.961234,14.71620437,6.653234205,30.90829176,531.1215296,49.42972298,2.87049398,3408.207503,0.044185455,0.345536126,122.8147217,0.005859492,0.009264699,8.467054353,49.61247089,1817.206236,15.36938444,287.9282577,366.9548904,1.393404828,0.025955743,0.645665231,0.977902222,15.83248062,0.014250381,0.041526488,0.01706824,0.008113418,198.5524206,133.8808338,861.8711869,244.6177915,551.3728046,749.4317336,8.129096392,21.85139773,2515.180137,385.2969063,562.4377386,11.98733798,10.87638536,3164.081268,20.43027397,2.938254135,855.4531192,57.98228691,15.28592262,0.044410242,202.5786014,0.03252756,49.37451586,38.30681046,1918.864469,0.030068248,0.42402363,15.81826673,46.58037632,38.68949976,731.4929268,0.031832373,0.008040519,8.051833462,12.33810938,0.014924115,0.015170301,26.37939451,293.0398525,21.72326981,17.76458155,234.8020013,7.227377362,72.0844095,294.1601795,226.1832889,28.22342486,25.08336344,58.98817423,0.187648218,3.041988808,54.04905218,1.325766728,53.54488488,636.7365364,0.898712566,2.077016928,2.968912333,282.1021575,9.654539318,0.030382978,7.235344325,31.17048562,0.008230562,0.052794061,0.032128028,0.227032599,15.27520608,0.00614442,3.579198763,0.000543379,1.28817327,2.618082634,0.440716675,7.167507593,0.76677681,4.788514148,3.773602695,2.861609961,14.26348351,3.776287475,0.286815107,0.167416741,6.592060279,0.080136865,0.886541451,0.041029671,11.60520472,0.092051614,0.001939549,0.248017344,0.050818712,0.000451786,0.035554044,0.059965497,0.082931214,0.033407427,0.287315205,0.137827756,0.276911237,0.532365854,0.077382139,0.001398329,0.002321983,0.000683102,0.000671608,0.089692542,24065.37128
S522,2.837179597,0.596058057,2.292597939,8.182336885,0.276232597,3.604190211,0.583608573,18.06509145,1.06326246,0.308941209,23.47162606,1.173860458,0.00117934,6.373478497,15.07181716,14.50000375,36.45087144,3.922728956,43.9745256,24.66246769,15.00031493,0.054308749,0.440149431,3.143414721,6.716438887,2.218076416,65.4585305,10.29131513,0.13257129,0.009599098,0.013137697,11.9869022,0.016738227,0.006530388,102.704161,4.679369532,56.07383009,5.680637514,875.2314237,16.93079372,7.351689318,30.36233222,447.5201932,51.24931229,3.643356063,2878.211061,0.129402961,0.284934739,81.58480109,0.115152989,0.030113673,7.218080747,30.98976394,1287.071053,11.63408127,235.7684336,249.7645309,1.047578935,0.039833475,0.434268741,4.546021083,6.783978061,0.01786883,0.032771251,0.019903397,0.025182168,126.5804578,83.00888732,661.0027577,163.9251723,414.5770057,515.1148327,2.266200627,17.43427123,1841.062058,308.9989791,409.8087222,8.508404407,9.681198778,2677.661991,18.80894609,1.961293307,602.2254704,51.64624414,13.9629224,0.042927582,93.50886458,0.022785327,27.73347501,23.00716061,1286.299628,0.028702375,0.870215856,8.288026037,22.82737235,23.72566654,391.4920856,0.024161331,0.007902682,4.370025745,7.299672473,0.007662131,0.008136329,13.44928644,175.7539653,13.43841477,12.24764759,149.7598491,5.292403745,48.00278834,207.9496134,171.8662509,17.16094775,17.00107039,39.50855856,0.315960656,2.223842952,37.37505338,1.009500105,35.49125745,441.6097353,0.678706882,1.658131708,2.367658434,190.349745,6.656182312,0.031475237,4.169320416,18.01777023,0.036482447,0.02144563,0.022109691,0.036614904,9.611311634,0.010675331,2.153820275,0.001150815,1.10446039,1.879446998,0.467391924,6.321322087,0.630285353,3.971541052,3.030490627,2.578535325,12.45717971,4.126210314,0.183355708,0.155015791,5.672211105,0.088923246,0.864669466,0.030152763,11.04424803,0.088756431,0.01417115,0.225002468,0.06664402,0.002357817,0.083200497,0.09941776,0.212800719,0.103209804,0.593567839,0.294065044,0.386191993,0.728146381,0.302714037,0.005105495,0.00241283,0.022004725,0.04117524,0.09194105,18221.12336
S527,0.766963758,0.282643834,1.613411854,0.929152643,0.116885725,1.088003963,0.245316582,5.606817771,0.322078771,0.047139712,6.608624131,0.764958157,0.000758588,4.200062651,4.928462255,4.107695636,10.10885522,0.427686155,29.81084105,17.18865018,10.94778452,0.004881166,0.119924976,1.967511059,4.043418514,0.609465795,57.87379129,3.788107026,0.013754041,0.007202401,0.002948863,13.97442646,0.011932786,0.004614695,148.7434545,5.891692998,68.15374477,6.673533473,1199.895089,12.59074234,6.114618961,29.0681656,563.7838721,41.76059251,2.088148118,3565.820331,0.033792412,0.437535564,188.8813383,0.132502464,-0.002540488,6.649362305,74.21290654,2711.507434,20.33389346,359.5315462,540.7066832,1.800838656,0.041574002,0.61751644,2.884855026,18.67801636,0.025621922,0.061400479,0.016567499,0.084781558,313.9990301,201.4303382,1167.847464,367.6007157,799.2146109,1084.743225,2.544778015,30.39128776,3529.679351,516.9344891,748.902615,13.69383416,12.05679566,3995.263895,20.76061834,3.530393076,1177.021508,72.32505203,17.03139824,0.050840218,327.6038462,0.022151821,71.87516519,57.38104566,2913.122296,0.037129477,0.635493131,24.44684259,10.71891753,58.16163508,1151.195471,0.038650575,0.004212627,11.89171657,19.14826823,0.006352475,0.021037784,39.20099214,421.8665181,31.26580139,24.71591571,325.0607089,9.557456608,96.47591584,370.4544684,277.7908388,41.19544471,35.18170438,81.65528564,0.497498564,4.551422595,70.07913662,1.631752856,73.12175566,842.535963,1.160456041,2.463681749,3.473441139,398.7404137,12.61653212,0.019099436,11.0745961,45.89379704,0.113784148,0.061695344,0.010662608,0.487255353,21.42863615,0.047643,5.239195425,0.000785547,1.776791196,3.640056259,0.578341144,9.287529549,1.003328645,5.924323512,5.145554002,3.732737996,17.02561802,4.794275948,0.445164571,0.230309131,8.671517425,0.114104915,1.018321329,0.043547383,14.15474391,0.09961039,0.001008697,0.328853715,0.104361394,0.000469919,0.054465414,0.049658863,0.119847625,0.058263046,0.359957283,0.187028695,0.294557839,0.549891647,0.141455085,0.002882107,0.001182057,0.000695499,0.01504349,0.051583351,31810.76419
S585,0.081033431,0.037145558,0.073544405,0.228142601,0.025749702,0.215339924,0.038280773,1.003076089,0.065487063,0.013279033,9.048693048,0.235589632,0.000882514,0.699341505,1.846146782,1.234976412,4.104482368,0.234132867,7.340866839,4.227800017,2.637538251,0.002774806,0.054913329,0.584357484,1.302386699,0.220851266,18.15642623,1.211322242,0.028369839,0.009460717,0.004053344,0.01874949,0.005429739,0.007137002,42.65628076,1.384674621,23.15080843,0.643948035,395.1952826,6.345896895,2.589067839,12.13159129,196.4778071,19.81084102,1.349256126,1231.544214,0.001624098,0.079656002,25.53170741,0.032262057,0.006327205,3.366587656,9.088850858,466.9592558,4.318969126,102.5937771,85.60302017,0.595994253,0.003871388,0.138488682,8.11978181,0.009003039,0.010894181,0.017575427,0.012426209,0.004735908,31.66308471,43.75821292,246.0870601,52.77579978,143.3131696,168.2470868,1.065951699,6.150457791,731.009307,112.3582441,152.8715739,3.447111174,4.214734763,1093.851825,9.125201462,0.955675612,211.324228,21.45434844,5.884836813,0.043030906,22.78216523,0.010486057,8.131864107,7.191879998,394.0727754,0.018609889,0.086652952,2.309618486,2.41657907,12.17309691,111.5083591,0.026149553,0.005331336,0.83018098,1.979268475,0.00389761,0.005344608,3.613552475,51.35391499,4.23771134,4.398528383,47.14898773,1.941314366,17.97365552,76.24942235,69.94942233,5.592837394,6.364660741,12.55142475,0.022234937,1.127959087,14.50709171,0.386178802,12.13170651,156.0769627,0.290849586,0.736636309,1.07310842,61.59729183,2.878180874,0.001206608,0.916419893,5.573528218,0.001425,0.013687802,0.026418874,0.002165414,3.016814824,0.002398266,0.57743388,0.000786978,0.209898688,0.529023961,0.055713867,1.404595464,0.156565266,1.194943209,0.72419912,0.625666961,3.332207451,0.73260281,0.076670362,0.099998157,1.490104847,0.127838314,0.061645473,0.030864403,2.178005318,0.105068111,0.002101157,0.037135105,0.005607697,0.001310425,0.010883695,0.0036971,0.004032547,0.006440434,0.011635479,0.002609063,0.029311564,0.094632826,0.013042017,0.004636431,0.018455251,0.017300322,0.021582858,0.080293893,6873.761677
S587,0.221174989,0.097912022,0.203306542,0.459629479,0.149788499,0.347991216,0.07179042,1.605852885,0.110657285,0.027236438,12.20494742,0.340215723,0.000556503,1.02258034,2.224319379,1.563828538,4.681048765,0.286639804,8.731468965,5.137217508,3.162292172,0.001086283,0.08349761,0.652357625,1.237977277,0.286918253,22.16790503,1.439828303,0.028957028,0.020446004,0.008138074,0.035642425,0.014001854,0.009565538,50.92056573,1.54524719,28.06598525,3.1764882,440.7731076,7.730468573,2.987492627,15.326182,242.8476131,23.27104919,1.3828179,1469.776144,0.013743305,0.24077071,36.02713556,0.053994096,0.001491301,4.098824675,13.62146041,607.580376,5.827111057,127.0849519,118.0887987,0.501421153,0.045435649,0.157937488,6.740537643,1.219695741,0.014816037,0.032880096,0.006123793,0.014208394,50.4557866,32.62085094,308.6110218,71.57058956,183.476717,238.1426919,2.902819383,8.734391041,945.3981569,134.3973048,190.381356,4.640927932,5.206322484,1359.411889,10.48790631,2.921141309,288.330971,26.39531089,7.584118795,0.041210926,40.84855828,0.012924708,13.11561779,10.39959505,560.8644702,0.014733575,0.665974098,3.706590327,3.704357468,13.70795999,173.551886,0.013732998,0.002377035,2.248837776,2.571028044,0.003324941,0.003128296,7.834399383,87.13305678,7.243762645,5.885991547,73.83077538,2.601100002,23.98086227,100.3938558,86.88530804,8.746596009,8.212166874,19.0743788,0.113654782,1.275682863,18.9609756,0.535179911,17.17606945,209.4394308,0.377549074,0.861663547,1.218802224,90.04694527,3.527063806,0.016892826,2.277602492,8.927807081,0.001162919,0.062135048,0.01020615,0.039255107,5.046795538,0.002438643,1.146148176,0.000782054,0.6214529,0.961311397,0.238928987,2.4983842,0.277508292,1.595956327,1.380337867,0.934106603,4.491834527,1.489340085,0.114745656,0.077033405,2.258307004,0.047869854,0.29844685,0.017540878,3.368823706,0.043504732,0.007540087,0.100494728,0.006707813,0.00217039,0.005826858,0.005688656,0.027847253,0.012142917,0.018451207,0.026396214,0.039896146,0.116842708,0.01632058,0.00227093,0.002496983,0.00443505,0.018250911,0.06777295,8789.041715
S704,0.2620804,0.12035739,0.2859426,0.476783382,0.081111076,0.493527629,0.109518664,2.14280953,0.177010243,0.039350394,2.098924524,0.368392138,0.013126407,1.682092825,2.759650664,1.815473456,6.555122073,0.287437576,14.45834389,8.883196422,5.671146703,0.006282721,0.155715208,1.715483562,4.50779479,0.357801495,55.19992067,1.934229079,0.002042929,1.63053777,0.004999988,0.044085008,0.025682831,0.009020819,276.1933029,5.75189461,131.88975,7.960387394,2095.573323,15.25339038,8.636626895,51.76990145,978.7123519,62.63660527,3.490790596,6239.849175,0.037916038,2.274336297,391.9286262,0.662666736,0.036193632,17.62992352,162.9997251,5847.362461,45.36726644,707.4902829,1198.26349,4.839316064,0.089401332,1.621838354,7.394037698,11.13653774,0.012586091,0.105928701,0.027000231,0.082630792,923.0906624,441.6534679,2804.235435,1095.470762,2575.122596,2992.696107,6.305254718,78.92162851,9936.572535,1188.022878,1988.365006,27.11206583,27.09056965,10118.47051,45.64436056,3.53831316,3311.588409,193.2224366,38.39146683,0.086663636,1523.079722,0.089893699,262.6363015,213.0021887,7058.804557,0.046497377,0.67725067,101.1151395,143.626764,184.7581505,4596.899402,0.221725699,0.026392461,62.25357902,74.99198732,0.044766654,0.07418373,305.2788315,2416.230662,167.2066612,101.8008148,1422.952235,43.51426113,353.7466021,1230.901081,830.327556,203.1007602,124.3568939,391.0962659,2.08816806,16.31063034,237.5305249,4.26321751,311.8614091,3036.833431,3.601276575,7.237478879,11.00840517,1866.57768,38.40357919,0.035273652,142.6598207,247.9993879,1.27114011,0.136313538,0.03179546,4.435159653,126.2062606,0.253561503,48.1741731,0.00225259,36.17310811,29.31220464,6.848428922,55.63152369,4.590429167,22.32600821,36.09427349,13.92503013,53.74385184,53.03856546,3.320272153,1.129294571,44.38618536,0.401104704,4.396329295,0.229812087,56.7918018,0.361970008,0.666147126,5.55561816,1.532182645,0.000651961,0.48236685,0.567805813,0.83312056,0.181970911,1.429536095,0.505273203,0.537358762,0.720879265,0.832743777,0.029239826,0.046679046,0.021043907,0.047674659,0.07988299,84543.60823
S705,7.471158268,2.019972998,11.08471964,25.5910616,3.255399175,22.79745521,5.099581885,92.38494853,7.937489197,1.468931017,5.112824479,7.888038844,0.02826597,34.25341295,59.20895582,51.04501593,221.8047531,11.81497577,216.4215652,103.5735314,62.26356095,0.216585739,1.969875929,25.07061095,43.8100575,8.270460721,1254.883831,43.45859959,0.478811438,0.052376724,0.051713333,0.244631048,0.036141957,0.040957167,3457.184873,72.43847328,1890.724141,161.0649079,29424.23192,470.2801832,214.0798844,980.9676689,18759.78565,2314.703593,65.42887353,80206.76477,1.199897694,2.696490204,2665.616148,0.090134622,0.282512245,238.5204001,1110.866558,32.60767584,410.453095,9186.516828,9227.642392,17.51274603,0.194969355,13.11480142,80.33167177,46.02793544,0.069904083,0.376475562,0.233232457,0.480650253,4731.748734,201.3935677,20984.64375,5974.518668,13906.20874,15775.8311,2.243055607,571.9806395,50452.56207,9409.948725,13811.5592,60382.85227,319.344117,39.69847796,735.9137939,2143.582839,20416.59492,19.43728041,495.2889963,1.834041087,7485.266658,0.3175924,1254.242572,1014.982586,10263.03008,0.317702347,3.794439706,475.1571256,32984.63846,944.5832429,21441.03489,0.411933664,0.074119645,284.9867426,341.5513632,4.155218542,0.146533154,1559.111185,12252.07757,842.9971095,526.1778241,7522.065112,223.5281987,1879.548854,7001.7973,5528.737584,1001.97936,647.1008049,1991.880563,11.05882043,79.15254355,1307.040848,32.36501734,1580.107764,15349.67401,23.1930307,58.99560047,79.22568243,9295.900758,210.9137504,0.302618303,754.4771914,1262.265376,0.123081152,0.630720274,0.206989771,23.99717817,633.8038119,2.156129487,256.3182424,0.003659918,167.8069242,146.9860176,34.89318981,280.395107,23.18940143,115.3967987,184.5075258,72.13928828,283.223954,275.3216867,15.91234285,5.025738554,224.9758168,1.547301891,21.96438482,1.077645884,291.13774,1.571658258,3.090836844,26.46803897,7.756913627,0.00111808,1.851649835,1.934828421,3.36051895,0.792644156,6.112953393,1.902029324,2.36066694,3.102339924,3.219287627,0.096093472,0.136203858,0.079414287,0.120715012,0.063357545,534407.9124
S706,0.263560766,0.11377818,0.262994869,0.486025927,0.061855564,0.491277273,0.093187653,2.179864263,0.164865453,0.035896765,2.737330127,0.306943411,0.008135366,1.587143946,2.014649908,1.501368658,4.203164277,0.257874067,9.720333342,6.274008891,3.827450701,0.703373946,0.075464814,0.78219355,1.754722002,0.275041618,20.1865138,1.429662845,0.009203536,0.518795513,0.001642504,5.090744794,0.004101309,0.003040856,34.93245942,1.495065848,18.85297915,1.938764555,272.086306,3.546642594,1.767857712,9.073866636,149.1798652,11.57680782,0.651914485,878.0085022,0.023754863,0.093894773,33.1229432,0.034008513,0.012056942,2.727333489,14.43222112,529.9046277,4.727375639,88.12178127,111.819902,0.676738542,0.032791685,0.194116428,2.202602739,4.349193035,0.003393098,0.010913158,0.001541152,0.007047388,47.38611001,32.39997261,194.3297909,64.41625837,152.0941906,182.3876765,0.113301258,5.515450592,655.8015451,87.56541315,136.0899551,1.070058738,2.342494326,765.4660037,4.284400831,0.128258013,214.0096661,15.08849146,3.606528037,0.017666205,57.83702228,0.004053111,12.80599443,10.62179514,400.521585,0.006843088,0.047487085,4.417944154,1.816233331,12.17411914,203.6289468,0.011468172,0.005715043,2.64548616,3.595107024,0.010295353,0.004327651,8.422775933,88.88052498,6.622178977,5.464138907,70.50921415,2.348079054,20.23569283,78.07798672,54.91595451,8.510556033,7.124851918,17.59682479,0.05832354,0.592834718,14.79894072,0.320339765,15.37676253,177.4465032,0.253428529,0.543444467,0.737792614,89.50023358,2.447159902,0.010871456,2.307530882,9.261097659,0.014361199,0.010803826,0.002363646,0.102938813,4.781279348,0.00139517,1.153062257,0.00134732,0.441690163,0.911591993,0.172871129,2.255750151,0.248083043,1.468307288,1.290179655,0.969166636,4.415121225,1.223801581,0.159454898,0.150304657,2.169041444,0.157528871,0.314171481,0.038700325,3.698307473,0.109409402,0.002710831,0.090953431,0.019183711,0.000983037,0.017185468,0.002103525,0.050722531,0.028970425,0.132675339,0.067261865,0.109249324,0.194187616,0.059700756,0.009364077,0.006119665,0.00548712,0.004533105,0.085565911,6226.815166
S707,0.213862727,0.10172979,0.254360331,0.530031489,0.062527353,0.500618284,0.089348603,2.39088076,0.155709455,0.031174103,3.031052921,0.310952375,0.00894183,1.725440143,2.171887541,1.606311381,4.380075155,0.273306195,10.6492195,6.761346127,4.393089297,0.426362398,0.081827884,0.788681146,1.807316779,0.29514865,21.1479807,1.547718133,0.007089467,0.59903748,0.001464796,5.099033497,0.002486046,0.002426609,34.67546025,1.670932504,18.74503397,1.499953011,265.160357,3.523725897,1.695265829,9.205101558,145.7852829,11.25360448,0.479676511,847.0325842,0.020979291,0.360947939,35.59383429,0.106078325,0.000750958,2.783593444,15.71407804,564.7860468,4.898881842,87.30418333,121.3656356,0.756746977,0.051425515,0.226800492,2.094023239,4.817538041,0.002184332,0.011678409,0.00221548,0.00333634,52.13422522,45.97332557,189.7675378,68.86830055,165.3575931,186.5423069,0.179101552,5.523136477,682.6514653,86.17729063,137.7029346,1.054602147,2.181974875,737.4416091,3.974981601,0.273035366,220.5650178,15.07726229,3.427284477,0.003961417,57.13069786,0.003891722,13.05795002,11.01030966,417.835567,0.004545298,0.037604101,4.357605437,1.644135527,10.5607381,210.7091859,0.094657629,0.000937418,2.370718062,3.900718736,0.029620741,0.006144306,7.523789794,82.58120935,6.29479049,5.201229914,65.26633319,2.157117696,18.55788325,73.95311091,49.50845206,8.180014344,6.781623971,16.50610417,0.143753538,0.720124134,14.28380076,0.272492065,14.60877871,168.0620363,0.235614728,0.495503717,0.674718913,85.30587917,2.350263815,0.010720739,1.946779747,8.684006983,0.025579618,0.007196846,0.005954649,0.068739265,4.315373609,0.010084169,1.0466754,0.000283013,0.357773915,0.769143824,0.148380486,2.081431732,0.234317829,1.33844133,1.156777379,0.87736951,3.989278215,1.122382766,0.119861293,0.127935578,1.995001848,0.119793051,0.293172755,0.019305078,3.455086552,0.08126171,0.001681848,0.064451321,0.005573899,0.00033267,0.026745854,0.024105801,0.039636595,0.026989894,0.125629171,0.081709099,0.105383828,0.184292864,0.064068482,0.007559489,0.002835792,0.007953035,0.004632563,0.074278082,6255.628944
