sample_id,1,2,3,4,5,6,7,8,9,10,11,12.13,14,15,16,17,18.3,19,20.28,21.33,22,23,24,25,26.29,27,31,32,34,35,36,37,38,39,40.71,41,42,43,44.47.65,45,46,48,49.69,50.53,51,52,54,55,56,57,58,59.62.75,60,61.70.74.76,63,64,66,67,68,72,73,77,78,79,80,81,82,83,84,85.116,86.97.109.119,87.125,88,89,90.101.113,91,92,93.1,94,95,96,98,99,102,103,104,105,106,107,108.124,110,111,112,114,115,117,118,120,121,122,123,126,127,128.166,129.138.163,130,131,132,133,134,135.151,136,137,139.14,141,142,143,144,145,146,147.149,148,150,152,153.168,154,155,156.157,158,159,160,161,162,164,165,167,169,170,171.173,172,174,175,176,177,178,179,180.193,181,182,183,184,185,186,187,188,189,190,191,192,194,195,196,197,198.199,200,201,202,203,205,206,207,208,209,sum
S574,0.045,0.009,0.055,0.096,0.007,0.075,0.011,0.383,0.02,0.004,0.225,0.035,0,0.275,0.72,0.569,1.421,0.098,2.971,2.003,1.299,0.002,0.017,0.191,0.44,0.093,3.619,0.499,0.007,0,0,0.004,0,0,4.813,0.493,2.584,0.055,27.047,0.844,0.402,1.594,13.649,1.684,0.289,79.986,0.007,0.064,3.926,0.016,0,0.481,1.933,49.348,0.471,8.597,11.123,0.122,0.011,0.026,0.012,0.223,0,0.119,0,0,4.482,3.526,22.295,6.097,14.975,20.975,0.161,0.58,71.407,10.391,14.588,0.316,0.277,86.56,0.55,0.115,21.624,1.475,0.398,0.002,6.944,0.001,1.408,1.117,50.735,0.001,0.005,0.481,0.31,1.096,23.388,0.001,0,0.259,0.307,0,0.001,1.756,18.834,1.227,0.739,11.944,0.375,3.156,14.805,9.685,1.326,0.924,4.102,0.004,0.039,2.56,0.047,2.969,30.908,0.029,0.07,0.094,17.362,0.32,0.001,0.687,1.89,0.001,0.002,0.001,0.013,1.043,0,0.296,0,0.385,0.434,0.122,1.403,0.107,0.546,0.724,0.455,1.778,1.22,0.025,0.012,1.06,0.004,0.175,0.002,2.073,0.004,0.005,0.075,0.022,0,0.031,0.033,0.073,0.02,0.21,0.057,0.075,0.14,0.121,0.001,0.016,0.005,0.02,0.002,730.605
S575,0.034,0.009,0.041,0.071,0.004,0.053,0.007,0.285,0.014,0.003,0.162,0.019,0,0.196,0.528,0.389,1.019,0.071,2.115,1.468,0.919,0.002,0.012,0.133,0.306,0.066,2.613,0.354,0.005,0,0,0.005,0,0,3.591,0.4,1.834,0.302,18.903,0.665,0.296,1.218,9.766,1.202,0.175,60.05,0.005,0.04,3.152,0.01,0,0.345,1.469,35.602,0.363,6.426,8.152,0.091,0.009,0.018,0.093,0.186,0,0.106,0,0,4.239,2.906,19.111,5.158,12.608,17.926,0.132,0.489,62.05,8.255,12.69,0.256,0.229,75.726,0.431,0.058,17.693,1.296,0.325,0.001,6.029,0.001,1.194,0.957,43.773,0.001,0.018,0.397,0.273,0.875,19.783,0.001,0,0.219,0.286,0,0.001,1.583,16.029,1.065,0.616,9.772,0.32,2.517,11.986,7.633,1.067,0.727,3.376,0.002,0.101,2.036,0.035,2.438,24.846,0.024,0.056,0.074,14.369,0.256,0.001,0.696,1.62,0.019,0.002,0.001,0.024,0.928,0,0.287,0,0.361,0.38,0.109,1.237,0.09,0.462,0.646,0.384,1.478,1.081,0.022,0.013,0.921,0.003,0.166,0.001,1.846,0.003,0.006,0.074,0.021,0,0.034,0.027,0.066,0.015,0.358,0.056,0.081,0.254,0.225,0.001,0.036,0.012,0.076,0.002,595.814
S432,0.009,0.005,0.01,0.035,0.003,0.024,0.004,0.112,0.007,0.002,0.731,0.022,0,0.062,0.147,0.126,0.406,0.027,0.524,0.328,0.194,0,0.003,0.045,0.095,0.02,1.673,0.108,0.001,0,0,0.001,0,0,4.404,0.113,2.276,0.265,36.866,0.692,0.291,1.267,20.31,2.353,0.102,130.286,0.003,0.021,3.321,0.001,0,0.323,1.292,52.781,0.474,10.219,10.937,0.038,0.007,0.018,0.222,0.173,0,0.001,0,0,5.542,3.643,27.411,6.691,16.198,20.718,0.081,0.749,75.601,12.725,17.311,0.362,0.405,110.806,0.859,0.038,25.05,2.109,0.595,0.003,5.288,0.001,1.258,1.027,52.154,0.001,0.021,0.404,2.029,1.013,18.674,0.001,0,0.243,0.297,0,0,1.123,10.659,0.803,0.558,7.636,0.225,2.218,8.683,7.44,0.925,0.755,2.095,0.009,0.095,1.617,0.045,1.732,19.124,0.028,0.07,0.103,9.274,0.28,0.001,0.42,1.134,0.004,0.008,0.001,0.015,0.584,0.003,0.184,0,0.117,0.136,0.032,0.316,0.03,0.157,0.189,0.097,0.403,0.252,0.014,0.007,0.264,0.003,0.03,0.001,0.388,0.003,0.002,0.02,0.006,0,0.003,0.002,0.006,0.002,0.013,0.005,0.006,0.011,0.008,0,0.001,0.001,0.001,0.001,773.471
S523,0.022,0.008,0.028,0.061,0.007,0.04,0.008,0.186,0.012,0.003,0.208,0.017,0,0.097,0.185,0.169,0.466,0.036,0.675,0.39,0.236,0,0.005,0.049,0.101,0.027,1.35,0.127,0.001,0,0,0.001,0,0,2.72,0.104,1.363,0.164,23.183,0.302,0.175,0.773,12.581,1.458,0.149,82.324,0.002,0.003,2.591,0,0,0.187,1.033,42.148,0.34,6.436,7.955,0.034,0.004,0.011,0.167,0.452,0,0.114,0,0,5.174,5.435,19.573,5.6,13.126,16.608,0.111,0.498,56.36,9.586,12.222,0.243,0.261,71.442,0.515,0.039,17.957,1.378,0.376,0.002,6.402,0.001,1.25,0.997,45.544,0.001,0.003,0.425,0.611,0.954,19.467,0,0,0.265,0.327,0.006,0.001,1.382,12.124,0.855,0.497,7.387,0.209,1.968,7.476,5.667,1.015,0.661,2.141,0.003,0.077,1.339,0.033,1.699,17.023,0.022,0.052,0.074,9.615,0.226,0.001,0.563,1.258,0.004,0.001,0,0.018,0.627,0,0.235,0,0.152,0.163,0.04,0.398,0.032,0.164,0.228,0.118,0.471,0.343,0.015,0.007,0.311,0.002,0.041,0.001,0.523,0.002,0.003,0.026,0.008,0,0.006,0.005,0.013,0.003,0.032,0.01,0.014,0.024,0.016,0,0.001,0.001,0.002,0.001,581.478
S436,0.025,0.01,0.028,0.399,0.029,0.423,0.039,2.469,0.088,0.012,1.04,0.183,0,1.929,6.155,4.52,11.493,0.781,19.2,13.129,7.666,0.019,0.137,1.242,2.937,0.771,25.811,3.856,0.05,0.001,0,3.72,0.001,0.001,21.618,2.835,11.654,2.048,120.211,6.987,2.555,9.479,64.978,10.187,1.419,399.529,0.055,0.354,13.105,0.076,1.415,2.908,6.757,174.878,2.11,37.812,39.908,0.546,0.007,0.097,0.223,0.609,0.001,0.347,0.001,0.002,15.513,18.301,91.247,20.361,51.931,77.507,0.096,2.188,278.001,40.573,59.688,1.181,1.258,403.589,2.868,0.427,72.664,7.132,2.041,0.009,17.978,0.002,4.223,3.405,178.631,0.002,0.021,1.366,0.989,3.853,72.888,0.002,0.001,0.801,0.95,0,0.002,4.039,44.132,3.179,2.138,32.402,1.043,9.044,43.361,32.366,3.336,2.531,10.269,0.016,0.171,7.609,0.159,7.583,87.984,0.095,0.248,0.324,43.509,1.012,0.002,1.497,4.459,0.001,0.012,0.001,0.001,2.529,0.001,0.65,0,0.697,0.925,0.221,2.703,0.225,1.337,1.487,0.938,4.124,2.048,0.06,0.021,2.075,0.012,0.329,0.004,3.834,0.012,0.01,0.132,0.041,0,0.039,0.045,0.095,0.03,0.205,0.075,0.104,0.156,0.119,0.003,0.007,0.004,0.007,0.002,2842.393
S582,0.027,0.012,0.034,0.481,0.038,0.557,0.048,3.289,0.114,0.014,1.252,0.24,0,2.74,8.55,6.35,16.685,1.02,31.493,21.698,13.943,0.031,0.188,1.942,4.723,1.112,41.49,6.009,0.079,0.289,0.001,7.436,0.002,0.001,41.725,5.392,21.693,3.485,222.314,11.826,4.36,15.739,113.033,16.357,2.289,689.548,0.085,0.621,29.218,0.159,2.598,4.55,14.502,349.291,3.945,68.718,80.981,0.979,0.044,0.21,0.199,1.578,0.001,0.004,0.003,0.001,36.331,19.248,179.728,44.528,110.717,171.041,0.069,4.415,565.479,80.2,117.419,2.247,2.377,799.272,5.033,0.401,160.643,13.033,3.488,0.015,41.553,0.005,9.745,7.945,410.285,0.004,0.059,3.254,0.754,8.612,151.112,0.005,0,1.823,2.262,0.001,0.001,9.548,104.038,7.131,4.883,71.647,2.34,19.867,96.77,66.618,7.07,5.567,23.079,0.013,0.524,16.577,0.31,16.979,193.841,0.198,0.491,0.6,98.704,2.101,0.003,3.743,10.313,0.003,0.011,0.003,0.139,6.079,0.001,1.651,0.001,1.969,2.416,0.608,7.329,0.55,3.166,3.956,2.325,9.575,5.833,0.154,0.068,5.487,0.02,0.863,0.01,10.054,0.024,0.029,0.376,0.116,0,0.142,0.146,0.29,0.081,0.657,0.224,0.286,0.419,0.363,0.007,0.02,0.012,0.019,0.002,5658.882
S583,0.022,0.009,0.023,0.314,0.022,0.325,0.031,1.907,0.07,0.009,0.769,0.137,0,1.405,4.265,3.333,8.943,0.571,14.627,9.903,6.041,0.015,0.103,0.924,2.25,0.574,18.523,2.928,0.04,0.001,0,3.095,0.001,0.001,17.912,2.453,9.49,1.6,99.733,5.623,2.031,7.624,50.354,7.919,0.946,319.68,0.041,0.301,11.262,0.055,0.001,2.219,5.535,138.923,1.591,29.632,31.639,0.407,0.021,0.08,0.811,0.535,0.001,0.003,0.001,0,12.645,7.712,65.778,15.786,42.171,59.663,0.029,1.724,213.689,29.634,43.836,0.817,0.928,309.626,2.032,0.271,59.729,5.195,1.433,0.006,14.006,0.001,3.373,2.606,139.922,0.001,0.009,1.044,0.664,3.162,51.799,0.003,0.001,0.649,0.769,0,0.001,3.149,35.766,2.421,1.783,25.185,0.841,7.174,35.138,26.156,2.502,2.124,8.172,0.045,0.27,6.258,0.111,6.125,70.183,0.079,0.2,0.254,35.693,0.813,0.002,1.158,3.519,0.026,0.009,0.004,0.032,1.99,0.003,0.509,0,0.567,0.745,0.187,2.258,0.186,1.123,1.237,0.781,3.413,1.715,0.052,0.023,1.732,0.009,0.296,0.004,3.239,0.011,0.008,0.109,0.034,0,0.037,0.037,0.083,0.025,0.185,0.065,0.089,0.134,0.103,0.002,0.006,0.004,0.007,0.001,2216.519
S674,0.005,0.003,0.005,0.049,0.004,0.055,0.005,0.332,0.012,0.002,0.295,0.028,0,0.259,0.787,0.554,1.553,0.095,2.654,1.864,1.154,0.003,0.018,0.177,0.418,0.099,3.517,0.533,0.007,0.031,0,0.624,0.029,0,3.162,0.476,1.823,0.278,17.236,0.961,0.344,1.348,9.692,1.337,0.182,58.336,0.006,0.04,2.075,0.015,0,0.389,1.143,27.002,0.317,5.742,6.486,0.087,0.007,0.022,0,0.115,0,0,0,0,2.816,2.421,14.392,3.651,9.487,11.923,0.032,0.399,47.701,6.409,10.4,0.099,0.192,66.69,0.403,0.025,12.864,1.122,0.3,0.001,3.255,0,0.725,0.646,19.869,0,0.002,0.245,7.324,0.601,12.138,0.007,0,0.143,0.181,0,0,0.803,8.361,0.597,0.421,6.202,0.203,1.615,8.133,5.873,0.596,0.483,1.859,0.011,0.06,1.475,0.024,1.41,16.241,0.019,0.045,0.057,8.295,0.172,0,0.281,0.845,0,0,0.001,0.012,0.479,0,0.13,0,0.127,0.164,0.041,0.459,0.041,0.242,0.272,0.166,0.752,0.352,0.013,0.006,0.381,0.003,0.057,0.001,0.671,0.002,0.002,0.025,0.008,0,0.008,0.009,0.016,0.005,0.037,0.014,0.019,0.028,0.02,0.001,0.002,0.001,0.002,0.002,458.91
S675,0.005,0.003,0.004,0.053,0.004,0.054,0.005,0.315,0.012,0.002,0.279,0.031,0,0.201,0.621,0.448,1.248,0.078,1.956,1.417,0.834,0.002,0.016,0.14,0.311,0.081,2.593,0.423,0.005,0.019,0,0.395,0.023,0,2.226,0.35,1.304,0.184,12.429,0.735,0.256,0.978,7.032,0.996,0.118,42.392,0.005,0.024,1.334,0.01,0.27,0.28,0.721,17.783,0.216,4.048,4.203,0.057,0.005,0.015,0.267,0.057,0,0,0,0,1.796,1.202,9.707,2.33,6.038,7.784,0.003,0.278,31.454,4.381,6.89,0.063,0.135,45.824,0.288,0.003,8.606,0.794,0.21,0.001,1.805,0,0.429,0.388,15.147,0,0.001,0.143,0.595,0.374,7.03,0.002,0,0.088,0.107,0.002,0,0.492,5.267,0.382,0.281,4.052,0.136,1.09,5.527,4.111,0.381,0.329,1.196,0.008,0.04,0.997,0.018,0.905,10.906,0.013,0.032,0.041,5.349,0.12,0,0.159,0.533,0.003,0,0,0.007,0.303,0.001,0.076,0,0.079,0.106,0.028,0.303,0.029,0.167,0.178,0.115,0.52,0.223,0.009,0.004,0.252,0.002,0.042,0.001,0.453,0.002,0.001,0.015,0.005,0,0.006,0.006,0.012,0.004,0.027,0.01,0.013,0.021,0.014,0.001,0.003,0.001,0.002,0.002,309.188
S676,0.004,0.003,0.006,0.053,0.004,0.061,0.005,0.37,0.013,0.002,0.358,0.032,0,0.304,0.898,0.628,1.752,0.106,3.038,2.149,1.332,0.003,0.022,0.201,0.476,0.112,4.028,0.61,0.008,0.033,0,0.714,0,0,3.722,0.551,2.13,0.322,20.122,1.056,0.409,1.583,11.307,1.568,0.265,67.59,0.007,0.05,2.378,0.016,0,0.458,1.319,31.023,0.369,6.71,7.486,0.098,0.007,0.021,0.093,0.121,0,0,0,0,3.171,3.148,16.598,4.139,10.525,13.588,0.008,0.459,53.813,7.425,11.828,0.029,0.221,76.333,0.476,0.034,14.436,1.286,0.35,0.001,3.516,0,0.795,0.714,25.995,0,0,0.273,1.926,0.663,13.267,0.013,0,0.161,0.199,0,0,0.823,8.725,0.628,0.459,6.648,0.219,1.758,8.929,6.526,0.631,0.531,1.971,0.012,0.061,1.617,0.027,1.499,17.585,0.021,0.05,0.064,8.758,0.191,0,0.285,0.885,0,0,0,0.012,0.506,0.002,0.132,0,0.127,0.17,0.043,0.484,0.043,0.262,0.283,0.179,0.831,0.36,0.014,0.006,0.403,0.003,0.062,0.001,0.717,0.002,0.002,0.025,0.008,0,0.007,0.008,0.017,0.006,0.041,0.015,0.02,0.032,0.023,0.001,0.002,0.001,0.003,0.001,517.257
S703,0.011,0.003,0.012,0.028,0.002,0.019,0.004,0.087,0.006,0.001,0.094,0.008,0,0.043,0.092,0.074,0.214,0.016,0.301,0.197,0.12,0,0.002,0.026,0.05,0.013,0.655,0.062,0.001,0.013,0,0.168,0,0,1.381,0.052,0.746,0.081,11.09,0.277,0.091,0.393,6.374,0.726,0.016,39.763,0.001,0.002,1.1,0.003,0,0.103,0.478,18.151,0.166,3.358,3.733,0.018,0.001,0.007,0.098,0.167,0,0,0,0,1.975,1.821,8.523,2.513,5.816,7.646,0.054,0.232,26.369,4.002,5.805,0.045,0.12,35.366,0.251,0.022,7.848,0.738,0.182,0.001,2.574,0,0.521,0.435,11.418,0,0.002,0.175,0.456,0.448,8.557,0,0,0.103,0.138,0.006,0,0.547,4.797,0.358,0.241,3.369,0.105,0.847,3.558,2.598,0.401,0.297,0.921,0.004,0.04,0.658,0.015,0.723,7.808,0.01,0.024,0.035,4.314,0.102,0,0.192,0.5,0.005,0.001,0,0.008,0.264,0.001,0.087,0,0.056,0.067,0.017,0.177,0.016,0.088,0.102,0.063,0.281,0.137,0.007,0.003,0.149,0.001,0.023,0,0.265,0.001,0.001,0.01,0.003,0,0.003,0.003,0.006,0.002,0.017,0.006,0.009,0.017,0.009,0,0.001,0.001,0.002,0.001,259.237
S741,0.009,0.002,0.008,0.02,0.001,0.012,0.002,0.058,0.004,0.001,0.065,0.005,0,0.025,0.054,0.045,0.13,0.01,0.179,0.115,0.069,0,0.002,0.016,0.029,0.008,0.368,0.038,0.001,0.007,0,0.091,0,0,0.721,0.028,0.386,0.016,5.828,0.146,0.049,0.21,3.376,0.404,0.016,21.32,0.001,0.001,0.533,0.001,0,0.053,0.232,9.009,0.082,1.753,1.834,0.01,0.001,0.004,0.097,0.074,0,0,0,0,0.964,0.666,4.514,1.275,3.05,3.837,0.006,0.126,13.82,2.148,3.058,0.033,0.066,19.119,0.14,0.012,4.237,0.396,0.102,0,1.16,0,0.245,0.208,5.745,0,0,0.084,0.244,0.209,4.017,0,0,0.05,0.069,0,0,0.244,2.203,0.163,0.114,1.601,0.05,0.409,1.767,1.33,0.188,0.146,0.427,0.002,0.019,0.326,0.008,0.343,3.828,0.006,0.013,0.018,2.045,0.052,0,0.083,0.229,0.002,0,0,0.004,0.12,0,0.038,0,0.026,0.031,0.008,0.081,0.007,0.042,0.047,0.03,0.135,0.063,0.003,0.001,0.07,0.001,0.011,0,0.126,0.001,0,0.005,0.001,0,0.003,0.001,0.003,0.001,0.018,0.003,0.005,0.014,0.012,0,0.005,0.001,0.005,0.001,133.699
S742,0.011,0.004,0.013,0.033,0.003,0.022,0.004,0.103,0.006,0.002,0.129,0.009,0,0.052,0.108,0.088,0.251,0.019,0.375,0.244,0.148,0,0.003,0.03,0.06,0.015,0.79,0.075,0.001,0.017,0,0.205,0,0,1.621,0.061,0.875,0.059,12.912,0.278,0.106,0.448,7.406,0.839,0.049,46.062,0.001,0.014,1.271,0.003,0,0.118,0.554,20.965,0.196,3.912,4.347,0.022,0.003,0.009,0.088,0.192,0,0,0,0,2.294,1.862,10.257,3.045,7.099,8.937,0.081,0.291,31.52,4.809,6.97,0.124,0.148,42.725,0.306,0.009,9.57,0.903,0.22,0.001,3.011,0,0.605,0.523,13.566,0,0.012,0.208,0.306,0.492,10.025,0.007,0,0.121,0.171,0.005,0,0.607,5.344,0.402,0.274,3.78,0.119,0.961,4.054,2.979,0.451,0.337,1.021,0.007,0.042,0.752,0.016,0.809,8.802,0.012,0.028,0.039,4.817,0.117,0,0.217,0.56,0.006,0,0,0.009,0.294,0.002,0.096,0,0.064,0.076,0.019,0.199,0.017,0.1,0.114,0.07,0.318,0.155,0.008,0.003,0.167,0.001,0.026,0.001,0.299,0.001,0.001,0.012,0.004,0,0.004,0.003,0.007,0.002,0.023,0.007,0.01,0.019,0.012,0,0.005,0.001,0.003,0.001,304.16
S852,0.018,0.006,0.025,0.056,0.006,0.04,0.007,0.198,0.011,0.002,0.211,0.022,0,0.12,0.231,0.174,0.501,0.037,0.777,0.514,0.308,0.001,0.006,0.065,0.134,0.031,1.825,0.153,0.002,0.057,0,0.516,0,0,5.49,0.184,2.828,0.234,43.617,0.577,0.288,1.344,22.92,2.257,0.124,142.797,0.003,0.046,5.355,0.005,0,0.002,2.313,85.901,0.752,13.404,17.583,0.074,0,0.027,0.266,0.84,0,0.001,0,0,12.663,6.921,43.391,15.189,35.802,41.842,0.009,1.207,140.163,18.69,30.443,0.64,0.544,165.661,1.048,0.052,49.83,3.448,0.762,0.003,21.239,0.001,3.713,3.058,97.186,0.001,0.003,1.341,0.949,2.631,60.749,0.001,0,0.83,0.949,0.003,0.001,5.798,45.612,3.374,1.79,26.301,0.842,5.98,24.295,16.593,3.765,2.163,7.902,0.057,0.35,4.522,0.093,5.993,56.538,0.068,0.142,0.206,36.109,0.699,0.001,2.775,4.769,0,0.001,0,0.095,2.455,0.014,1.027,0,0.841,0.695,0.197,1.719,0.132,0.612,1.027,0.484,1.792,1.744,0.068,0.023,1.312,0.007,0.16,0.005,2.188,0.007,0.015,0.145,0.042,0,0.034,0.03,0.067,0.014,0.171,0.05,0.062,0.107,0.086,0.002,0.009,0.004,0.009,0.001,1390.441
S851,0.022,0.01,0.028,0.074,0.008,0.049,0.008,0.227,0.016,0.004,0.203,0.032,0,0.119,0.299,0.215,0.641,0.044,0.817,0.561,0.335,0.001,0.011,0.093,0.226,0.043,1.837,0.195,0.002,0.077,0.001,0.463,0.002,0.001,5.746,0.184,2.88,0.181,46.826,0.776,0.338,1.497,24.082,2.482,0.12,156.865,0.001,0.01,5.281,0.03,0.006,0.479,2.207,86.825,0.757,13.968,17.1,0.153,0.001,0.055,1.385,0.74,0.001,0.003,0.002,0.001,13.628,6.202,51.21,16.011,38.729,50.417,0.066,1.5,167.001,23.259,34.892,0.599,0.66,204.764,1.257,0.191,57.784,4.069,0.963,0.002,17.797,0.001,3.887,3.26,109.412,0.002,0.012,1.13,1.387,2.911,58.236,0.003,0,0.73,0.979,0.002,0.002,6.352,50.177,3.609,2.046,26.972,0.824,6.658,28.511,20.143,4.114,2.488,7.651,0.006,0.473,5.208,0.112,5.966,65.824,0.092,0.171,0.248,35.177,0.836,0.001,2.738,5.248,0.006,0.002,0.002,0.095,2.783,0.004,1.102,0,0.774,0.673,0.197,1.638,0.124,0.541,0.959,0.499,1.543,1.598,0.063,0.025,1.257,0.006,0.163,0.004,2.061,0.008,0.018,0.135,0.039,0,0.04,0.035,0.073,0.015,0.182,0.051,0.069,0.113,0.096,0.001,0.006,0.008,0.013,0,1549.269
S853,0.018,0.009,0.022,0.048,0.004,0.026,0.006,0.111,0.01,0.003,0.111,0.013,0,0.066,0.165,0.123,0.353,0.023,0.464,0.309,0.182,0.001,0.005,0.054,0.13,0.023,1.066,0.113,0.002,0.043,0,0.232,0,0.007,2.863,0.107,1.499,0.06,23.381,0.418,0.183,0.761,12.478,1.391,0.066,81.029,0.003,0.002,2.596,0.004,0.001,0.256,1.052,42.414,0.379,6.978,8.379,0.081,0,0.025,0.68,0.355,0,0.001,0.001,0.001,6.156,3.326,22.685,7.26,17.001,22.168,0.05,0.676,75.144,10.401,15.687,0.118,0.31,93.108,0.609,0.048,25.746,1.819,0.459,0.001,9.129,0.001,1.723,1.43,48.734,0.001,0.004,0.618,0.132,1.284,27.893,0.001,0,0.405,0.46,0.001,0.003,2.522,20.239,1.502,0.832,12.231,0.409,2.76,11.629,8.317,1.631,1.011,3.596,0.004,0.177,2.164,0.047,2.783,27.048,0.041,0.078,0.108,16.732,0.355,0,1.085,2.098,0.001,0.001,0,0.041,1.154,0,0.441,0.001,0.341,0.327,0.096,0.801,0.067,0.301,0.477,0.234,0.866,0.751,0.034,0.014,0.63,0.005,0.067,0.002,1.001,0.005,0.007,0.065,0.02,0,0.014,0.011,0.035,0.007,0.083,0.022,0.032,0.055,0.054,0.001,0,0,0.005,0,713.255
S864,0.015,0.007,0.017,0.141,0.012,0.145,0.014,0.861,0.031,0.005,0.517,0.071,0,0.755,2.126,1.482,4.034,0.26,6.9,4.817,3.015,0.008,0.05,0.455,1.1,0.256,8.727,1.368,0.019,0.069,0,1.538,0,0,7.527,1.171,4.3,0.709,38.727,2.245,0.857,3.441,21.821,3.328,0.529,124.582,0.017,0.103,4.543,0.032,0,0.953,2.585,58.301,0.681,12.786,13.67,0.186,0.013,0.042,0.042,0.243,0,0,0,0,5.482,13.181,28.444,3.569,4.935,48.914,0.126,0.81,32.249,13.443,20.657,0.228,0.414,137.143,0.907,0.042,27.329,4.788,0.611,0.003,6.705,0,2.973,0.651,99.565,0.001,0.041,0.507,0.126,3.34,25.7,0,0,0.284,0.378,0,0,0.893,6.335,1.349,1.926,14.122,0.457,6.854,9.339,14.004,1.391,0.55,8.505,0.025,0.151,3.362,0.06,3.206,18.833,0.043,0.104,0.132,9.501,0.782,0.001,0.317,1.903,0.016,0.002,0,0.029,1.083,0.004,0.3,0,0.293,0.191,0.202,1.161,0.1,0.587,0.663,0.426,1.874,0.456,0.028,0.011,0.974,0.005,0.151,0.002,1.774,0.005,0.005,0.059,0.038,0,0.02,0.021,0.087,0.014,0.052,0.039,0.051,0.056,0.059,0.001,0.006,0.002,0.004,0.001,940.792
S865,0.014,0.006,0.014,0.13,0.011,0.133,0.012,0.787,0.028,0.004,0.422,0.064,0,0.68,1.959,1.381,3.774,0.239,6.334,4.379,2.699,0.007,0.045,0.413,0.993,0.236,7.918,1.264,0.017,0.06,0,1.38,0,0,6.655,1.006,3.813,0.603,33.774,2.178,0.775,3.071,19.216,3.037,0.41,108.328,0.016,0.098,4.015,0.029,0,0.847,2.298,50.426,0.584,11.198,12.105,0.163,0.009,0.037,0.036,0.224,0,0,0,0,4.815,11.036,24.56,3.172,4.268,42.157,0.089,0.713,27.802,11.579,17.764,0.179,0.364,117.706,0.788,0.049,23.742,4.119,0.528,0.003,5.959,0,2.587,0.578,86.784,0,0.002,0.442,0.247,2.47,22.955,0,0,0.243,0.334,0,0,0.765,5.538,1.158,1.625,12.254,0.383,6.021,8.19,12.154,1.192,0.469,7.422,0.016,0.089,2.94,0.051,2.79,16.463,0.036,0.089,0.112,8.393,0.666,0.001,0.268,1.651,0,0.001,0,0.024,0.94,0.003,0.258,0,0.255,0.174,0.185,1.07,0.092,0.535,0.606,0.394,1.725,0.412,0.024,0.01,0.902,0.004,0.143,0.002,1.638,0.004,0.004,0.052,0.035,0,0.017,0.019,0.08,0.013,0.048,0.035,0.046,0.053,0.055,0.001,0.008,0.002,0.004,0.001,819.007
S866,0.015,0.007,0.014,0.138,0.01,0.142,0.014,0.834,0.03,0.004,0.404,0.065,0,0.705,1.979,1.415,3.832,0.248,6.288,4.317,2.676,0.007,0.046,0.413,0.997,0.24,7.893,1.283,0.018,0.059,0,1.314,0,0,6.261,1.021,3.625,0.578,32.126,2.112,0.746,2.949,18.453,2.918,0.381,104.077,0.016,0.095,3.764,0.026,0,0.809,2.135,47.435,0.559,10.59,11.365,0.156,0.01,0.034,0.076,0.205,0,0,0,0,4.369,10.109,22.662,2.946,3.946,39.018,0.056,0.648,25.837,10.813,16.659,0.177,0.339,109.623,0.743,0.038,22.045,3.853,0.493,0.002,5.441,0,2.391,0.529,80.112,0,0.001,0.401,0.13,2.307,20.878,0,0,0.226,0.307,0,0,0.7,5.012,1.058,1.505,11.183,0.364,5.475,7.47,11.028,1.108,0.431,6.713,0.006,0.077,2.645,0.046,2.533,15.015,0.033,0.082,0.104,7.59,0.614,0.001,0.241,1.484,0,0.003,0,0.021,0.838,0,0.23,0,0.22,0.153,0.159,0.936,0.081,0.478,0.531,0.35,1.534,0.352,0.022,0.009,0.789,0.004,0.13,0.002,1.432,0.004,0.003,0.044,0.03,0,0.015,0.015,0.067,0.011,0.041,0.03,0.041,0.046,0.047,0.001,0.006,0.002,0.005,0,766.234
